1667113959.011466, lastsnd:6840616
1667113959.028971, lastsnd:6840632
1667113959.047855, lastsnd:6840648
1667113959.061526, cwnd:10
1667113959.075580, cwnd:16
1667113959.089772, cwnd:20
1667113959.103917, cwnd:32
1667113959.118995, cwnd:44
1667113959.132940, cwnd:56
1667113959.148151, cwnd:68
1667113959.161473, cwnd:80
1667113959.174559, cwnd:88
1667113959.187986, cwnd:102
1667113959.201195, cwnd:114
1667113959.214724, cwnd:123
1667113959.227912, cwnd:135
1667113959.241593, cwnd:147
1667113959.255436, cwnd:159
1667113959.268815, cwnd:168
1667113959.282599, cwnd:180
1667113959.296606, cwnd:192
1667113959.310679, cwnd:204
1667113959.324764, cwnd:213
1667113959.338482, cwnd:228
1667113959.352819, cwnd:237
1667113959.366147, cwnd:249
1667113959.380759, cwnd:261
1667113959.395342, cwnd:273
1667113959.409315, cwnd:285
1667113959.424850, cwnd:297
1667113959.438370, cwnd:309
1667113959.452051, cwnd:321
1667113959.465356, cwnd:330
1667113959.478353, cwnd:342
1667113959.492024, cwnd:351
1667113959.505517, cwnd:363
1667113959.519150, cwnd:375
1667113959.534180, cwnd:387
1667113959.548339, cwnd:399
1667113959.562993, cwnd:411
1667113959.576773, cwnd:423
1667113959.590575, cwnd:432
1667113959.604481, cwnd:447
1667113959.618863, cwnd:459
1667113959.633057, cwnd:468
1667113959.646904, cwnd:480
1667113959.661122, cwnd:492
1667113959.675075, cwnd:504
1667113959.689664, cwnd:519
1667113959.706178, cwnd:528
1667113959.719859, cwnd:540
1667113959.733544, cwnd:552
1667113959.746869, cwnd:561
1667113959.759984, cwnd:573
1667113959.773014, cwnd:585
1667113959.786075, cwnd:594
1667113959.800594, cwnd:606
1667113959.814332, cwnd:611
1667113959.828371, cwnd:593
1667113959.842904, cwnd:575
1667113959.857198, cwnd:557
1667113959.871740, cwnd:539
1667113959.885029, cwnd:521
1667113959.898580, cwnd:503
1667113959.912574, cwnd:489
1667113959.926087, cwnd:471
1667113959.940777, cwnd:459
1667113959.955305, cwnd:441
1667113959.970638, cwnd:423
1667113959.983690, cwnd:408
1667113959.996675, cwnd:398
1667113960.009805, cwnd:380
1667113960.023239, cwnd:362
1667113960.036569, cwnd:348
1667113960.049601, cwnd:330
1667113960.063254, cwnd:312
1667113960.076697, cwnd:301
1667113960.090168, cwnd:289
1667113960.104108, cwnd:277
1667113960.118744, cwnd:265
1667113960.135782, cwnd:250
1667113960.150264, cwnd:241
1667113960.163602, cwnd:229
1667113960.176643, cwnd:217
1667113960.189907, cwnd:208
1667113960.203072, cwnd:307
1667113960.216157, cwnd:307
1667113960.229793, cwnd:307
1667113960.243210, cwnd:307
1667113960.257085, cwnd:307
1667113960.271633, cwnd:307
1667113960.285696, cwnd:307
1667113960.299804, cwnd:307
1667113960.313735, cwnd:307
1667113960.327745, cwnd:303
1667113960.341761, cwnd:298
1667113960.360225, cwnd:289
1667113960.378510, cwnd:283
1667113960.391714, cwnd:278
1667113960.404831, cwnd:277
1667113960.417827, cwnd:177
1667113960.431091, cwnd:177
1667113960.444310, cwnd:177
1667113960.457360, cwnd:177
1667113960.471173, cwnd:177
1667113960.484546, cwnd:177
1667113960.498208, cwnd:177
1667113960.511884, cwnd:177
1667113960.525865, cwnd:177
1667113960.539416, cwnd:178
1667113960.552962, cwnd:168
1667113960.566291, cwnd:156
1667113960.580634, cwnd:152
1667113960.594632, cwnd:152
1667113960.608652, cwnd:152
1667113960.623072, cwnd:152
1667113960.636912, cwnd:152
1667113960.650719, cwnd:152
1667113960.664918, cwnd:152
1667113960.678672, cwnd:152
1667113960.692318, cwnd:152
1667113960.705908, cwnd:152
1667113960.719417, cwnd:151
1667113960.733124, cwnd:155
1667113960.747923, cwnd:150
1667113960.763173, cwnd:149
1667113960.778242, cwnd:147
1667113960.794274, cwnd:147
1667113960.808762, cwnd:146
1667113960.823182, cwnd:146
1667113960.837057, cwnd:146
1667113960.851310, cwnd:146
1667113960.865448, cwnd:145
1667113960.879356, cwnd:145
1667113960.893337, cwnd:145
1667113960.907366, cwnd:148
1667113960.920906, cwnd:150
1667113960.934671, cwnd:153
1667113960.948134, cwnd:153
1667113960.962671, cwnd:153
1667113960.977265, cwnd:153
1667113960.991058, cwnd:153
1667113961.004553, cwnd:153
1667113961.018158, cwnd:153
1667113961.031426, cwnd:153
1667113961.044894, cwnd:153
1667113961.058550, cwnd:153
1667113961.072682, cwnd:153
1667113961.087768, cwnd:153
1667113961.101423, cwnd:153
1667113961.117711, cwnd:153
1667113961.131693, cwnd:153
1667113961.145605, cwnd:153
1667113961.160370, cwnd:153
1667113961.175863, cwnd:153
1667113961.191107, cwnd:153
1667113961.206167, cwnd:147
1667113961.221665, cwnd:140
1667113961.236239, cwnd:134
1667113961.251030, cwnd:128
1667113961.266087, cwnd:122
1667113961.280963, cwnd:116
1667113961.295594, cwnd:110
1667113961.311119, cwnd:103
1667113961.325816, cwnd:98
1667113961.339856, cwnd:92
1667113961.354887, cwnd:85
1667113961.370080, cwnd:79
1667113961.384379, cwnd:76
1667113961.397862, cwnd:76
1667113961.411569, cwnd:76
1667113961.425626, cwnd:76
1667113961.443453, cwnd:76
1667113961.458493, cwnd:76
1667113961.474589, cwnd:77
1667113961.491155, cwnd:77
1667113961.506729, cwnd:77
1667113961.523261, cwnd:77
1667113961.539833, cwnd:77
1667113961.554400, cwnd:77
1667113961.568036, cwnd:78
1667113961.581669, cwnd:78
1667113961.595325, cwnd:78
1667113961.609826, cwnd:78
1667113961.624943, cwnd:78
1667113961.639550, cwnd:78
1667113961.654792, cwnd:78
1667113961.667884, cwnd:79
1667113961.681218, cwnd:79
1667113961.694488, cwnd:79
1667113961.708333, cwnd:79
1667113961.722451, cwnd:79
1667113961.736794, cwnd:79
1667113961.751295, cwnd:79
1667113961.765131, cwnd:80
1667113961.778855, cwnd:80
1667113961.795141, cwnd:80
1667113961.813354, cwnd:80
1667113961.832370, cwnd:80
1667113961.846603, cwnd:80
1667113961.861326, cwnd:81
1667113961.876292, cwnd:81
1667113961.890276, cwnd:81
1667113961.905382, cwnd:81
1667113961.920551, cwnd:81
1667113961.936738, cwnd:81
1667113961.951290, cwnd:82
1667113961.965264, cwnd:82
1667113961.978874, cwnd:82
1667113961.993907, cwnd:82
1667113962.010667, cwnd:82
1667113962.026743, cwnd:82
1667113962.040118, cwnd:82
1667113962.055664, cwnd:83
1667113962.069236, cwnd:83
1667113962.082833, cwnd:83
1667113962.096470, cwnd:83
1667113962.110859, cwnd:83
1667113962.126000, cwnd:83
1667113962.140994, cwnd:83
1667113962.155927, cwnd:84
1667113962.169918, cwnd:84
1667113962.184176, cwnd:84
1667113962.197904, cwnd:84
1667113962.211572, cwnd:84
1667113962.225217, cwnd:84
1667113962.238763, cwnd:84
1667113962.252439, cwnd:85
1667113962.265794, cwnd:85
1667113962.279534, cwnd:85
1667113962.293198, cwnd:85
1667113962.306866, cwnd:85
1667113962.320276, cwnd:85
1667113962.333688, cwnd:85
1667113962.347731, cwnd:85
1667113962.362974, cwnd:86
1667113962.376904, cwnd:86
1667113962.390529, cwnd:86
1667113962.404146, cwnd:86
1667113962.417319, cwnd:86
1667113962.431563, cwnd:86
1667113962.444878, cwnd:86
1667113962.458533, cwnd:87
1667113962.472628, cwnd:87
1667113962.486468, cwnd:87
1667113962.500180, cwnd:87
1667113962.514279, cwnd:87
1667113962.528348, cwnd:87
1667113962.542372, cwnd:87
1667113962.556042, cwnd:87
1667113962.569540, cwnd:88
1667113962.583605, cwnd:88
1667113962.598130, cwnd:88
1667113962.612097, cwnd:88
1667113962.626666, cwnd:88
1667113962.651589, cwnd:88
1667113962.666258, cwnd:88
1667113962.680837, cwnd:89
1667113962.694481, cwnd:89
1667113962.708013, cwnd:89
1667113962.721701, cwnd:89
1667113962.735268, cwnd:89
1667113962.751831, cwnd:89
1667113962.769365, cwnd:89
1667113962.787829, cwnd:90
1667113962.804379, cwnd:90
1667113962.818971, cwnd:90
1667113962.833572, cwnd:90
1667113962.848171, cwnd:90
1667113962.863763, cwnd:90
1667113962.877735, cwnd:90
1667113962.897917, cwnd:91
1667113962.917286, cwnd:91
1667113962.934673, cwnd:91
1667113962.948427, cwnd:91
1667113962.962054, cwnd:91
1667113962.975673, cwnd:91
1667113962.995146, cwnd:91
1667113963.008801, cwnd:92
1667113963.024407, cwnd:92
1667113963.039918, cwnd:92
1667113963.053545, cwnd:92
1667113963.067170, cwnd:92
1667113963.080834, cwnd:92
1667113963.095464, cwnd:92
1667113963.110963, cwnd:93
1667113963.124655, cwnd:93
1667113963.139205, cwnd:93
1667113963.154838, cwnd:93
1667113963.171320, cwnd:93
1667113963.187838, cwnd:93
1667113963.205375, cwnd:93
1667113963.219973, cwnd:94
1667113963.234580, cwnd:94
1667113963.249160, cwnd:94
1667113963.263826, cwnd:94
1667113963.277449, cwnd:94
1667113963.291124, cwnd:94
1667113963.304734, cwnd:94
1667113963.318270, cwnd:94
1667113963.331889, cwnd:94
1667113963.347466, cwnd:95
1667113963.361122, cwnd:95
1667113963.374840, cwnd:95
1667113963.389328, cwnd:95
1667113963.403000, cwnd:95
1667113963.416621, cwnd:95
1667113963.431177, cwnd:95
1667113963.444828, cwnd:95
1667113963.458423, cwnd:96
1667113963.472103, cwnd:96
1667113963.485674, cwnd:96
1667113963.501313, cwnd:96
1667113963.515840, cwnd:96
1667113963.529467, cwnd:96
1667113963.544169, cwnd:96
1667113963.558664, cwnd:96
1667113963.572298, cwnd:97
1667113963.586907, cwnd:97
1667113963.600568, cwnd:97
1667113963.618055, cwnd:97
1667113963.633622, cwnd:97
1667113963.649188, cwnd:97
1667113963.663798, cwnd:97
1667113963.678377, cwnd:97
1667113963.693008, cwnd:98
1667113963.708561, cwnd:98
1667113963.727171, cwnd:98
1667113963.747578, cwnd:98
1667113963.766977, cwnd:98
1667113963.790342, cwnd:98
1667113963.805083, cwnd:99
1667113963.818556, cwnd:99
1667113963.833160, cwnd:99
1667113963.847733, cwnd:99
1667113963.863795, cwnd:99
1667113963.879956, cwnd:99
1667113963.897490, cwnd:99
1667113963.912718, cwnd:99
1667113963.930833, cwnd:100
1667113963.945473, cwnd:100
1667113963.970076, cwnd:100
1667113963.987947, cwnd:100
1667113964.003889, cwnd:100
1667113964.019056, cwnd:100
1667113964.034612, cwnd:100
1667113964.048238, cwnd:101
1667113964.062914, cwnd:101
1667113964.077430, cwnd:101
1667113964.094007, cwnd:101
1667113964.109562, cwnd:101
1667113964.124219, cwnd:101
1667113964.137877, cwnd:101
1667113964.153012, cwnd:101
1667113964.167315, cwnd:102
1667113964.182680, cwnd:102
1667113964.196703, cwnd:102
1667113964.210621, cwnd:102
1667113964.225071, cwnd:102
1667113964.239086, cwnd:102
1667113964.252614, cwnd:102
1667113964.266328, cwnd:102
1667113964.279901, cwnd:102
1667113964.295138, cwnd:103
1667113964.312023, cwnd:103
1667113964.326365, cwnd:103
1667113964.339751, cwnd:103
1667113964.353017, cwnd:103
1667113964.366231, cwnd:103
1667113964.379337, cwnd:103
1667113964.392842, cwnd:103
1667113964.406370, cwnd:103
1667113964.419988, cwnd:104
1667113964.433546, cwnd:104
1667113964.447427, cwnd:104
1667113964.461368, cwnd:104
1667113964.476052, cwnd:104
1667113964.491075, cwnd:104
1667113964.505827, cwnd:104
1667113964.520448, cwnd:104
1667113964.535196, cwnd:104
1667113964.550167, cwnd:105
1667113964.564810, cwnd:105
1667113964.579632, cwnd:105
1667113964.594199, cwnd:105
1667113964.609270, cwnd:105
1667113964.624145, cwnd:105
1667113964.639095, cwnd:105
1667113964.653710, cwnd:105
1667113964.668141, cwnd:105
1667113964.683107, cwnd:106
1667113964.697366, cwnd:106
1667113964.712123, cwnd:106
1667113964.726085, cwnd:106
1667113964.741237, cwnd:106
1667113964.755275, cwnd:106
1667113964.768281, cwnd:106
1667113964.782338, cwnd:106
1667113964.795917, cwnd:106
1667113964.809371, cwnd:107
1667113964.822925, cwnd:107
1667113964.836785, cwnd:107
1667113964.851658, cwnd:107
1667113964.866372, cwnd:107
1667113964.881020, cwnd:107
1667113964.895790, cwnd:107
1667113964.912799, cwnd:107
1667113964.927124, cwnd:108
1667113964.942071, cwnd:108
1667113964.956493, cwnd:108
1667113964.971388, cwnd:108
1667113964.986550, cwnd:108
1667113965.001083, cwnd:108
1667113965.015333, cwnd:108
1667113965.032457, cwnd:108
1667113965.046961, cwnd:108
1667113965.061705, cwnd:109
1667113965.075105, cwnd:109
1667113965.088776, cwnd:109
1667113965.102339, cwnd:109
1667113965.115786, cwnd:109
1667113965.130358, cwnd:109
1667113965.144717, cwnd:109
1667113965.159383, cwnd:109
1667113965.174213, cwnd:109
1667113965.188831, cwnd:109
1667113965.203645, cwnd:110
1667113965.218437, cwnd:110
1667113965.233994, cwnd:110
1667113965.248524, cwnd:110
1667113965.263718, cwnd:110
1667113965.278455, cwnd:110
1667113965.292875, cwnd:110
1667113965.307874, cwnd:110
1667113965.322435, cwnd:110
1667113965.335780, cwnd:111
1667113965.349334, cwnd:111
1667113965.363311, cwnd:111
1667113965.376941, cwnd:111
1667113965.390498, cwnd:111
1667113965.403889, cwnd:111
1667113965.417310, cwnd:111
1667113965.431784, cwnd:111
1667113965.445144, cwnd:111
1667113965.458473, cwnd:112
1667113965.473108, cwnd:112
1667113965.487427, cwnd:112
1667113965.502410, cwnd:112
1667113965.516603, cwnd:112
1667113965.531430, cwnd:112
1667113965.547890, cwnd:112
1667113965.562807, cwnd:112
1667113965.576662, cwnd:112
1667113965.591053, cwnd:112
1667113965.605039, cwnd:113
1667113965.619550, cwnd:113
1667113965.636741, cwnd:113
1667113965.652235, cwnd:113
1667113965.666784, cwnd:113
1667113965.680584, cwnd:113
1667113965.693823, cwnd:113
1667113965.708966, cwnd:113
1667113965.722801, cwnd:113
1667113965.736043, cwnd:114
1667113965.751223, cwnd:114
1667113965.765875, cwnd:114
1667113965.782419, cwnd:114
1667113965.797075, cwnd:114
1667113965.811774, cwnd:114
1667113965.826092, cwnd:114
1667113965.840457, cwnd:114
1667113965.855501, cwnd:114
1667113965.869545, cwnd:115
1667113965.883733, cwnd:115
1667113965.897817, cwnd:115
1667113965.912230, cwnd:115
1667113965.926991, cwnd:115
1667113965.941054, cwnd:115
1667113965.954285, cwnd:115
1667113965.967851, cwnd:115
1667113965.981319, cwnd:115
1667113965.994365, cwnd:115
1667113966.010051, cwnd:116
1667113966.026884, cwnd:116
1667113966.040031, cwnd:116
1667113966.053163, cwnd:116
1667113966.066313, cwnd:116
1667113966.080689, cwnd:116
1667113966.094584, cwnd:116
1667113966.112588, cwnd:116
1667113966.135130, cwnd:116
1667113966.148426, cwnd:116
1667113966.162541, cwnd:117
1667113966.177191, cwnd:117
1667113966.197580, cwnd:117
1667113966.212095, cwnd:117
1667113966.225726, cwnd:117
1667113966.241898, cwnd:117
1667113966.255493, cwnd:117
1667113966.269404, cwnd:117
1667113966.286249, cwnd:117
1667113966.303138, cwnd:118
1667113966.324035, cwnd:118
1667113966.341017, cwnd:118
1667113966.354240, cwnd:118
1667113966.367939, cwnd:118
1667113966.381722, cwnd:118
1667113966.395141, cwnd:118
1667113966.408581, cwnd:118
1667113966.423126, cwnd:118
1667113966.437117, cwnd:119
1667113966.451577, cwnd:119
1667113966.465502, cwnd:119
1667113966.479686, cwnd:119
1667113966.494416, cwnd:119
1667113966.508571, cwnd:119
1667113966.522779, cwnd:119
1667113966.536278, cwnd:119
1667113966.549739, cwnd:119
1667113966.563301, cwnd:119
1667113966.578989, cwnd:120
1667113966.595723, cwnd:120
1667113966.610840, cwnd:120
1667113966.625516, cwnd:120
1667113966.640029, cwnd:120
1667113966.654063, cwnd:120
1667113966.668189, cwnd:120
1667113966.683119, cwnd:120
1667113966.696890, cwnd:120
1667113966.711132, cwnd:120
1667113966.724852, cwnd:121
1667113966.738922, cwnd:121
1667113966.753266, cwnd:121
1667113966.768250, cwnd:121
1667113966.781615, cwnd:121
1667113966.795186, cwnd:121
1667113966.808778, cwnd:121
1667113966.822081, cwnd:121
1667113966.835069, cwnd:121
1667113966.852636, cwnd:121
1667113966.869221, cwnd:122
1667113966.883532, cwnd:122
1667113966.896798, cwnd:122
1667113966.910595, cwnd:122
1667113966.923802, cwnd:122
1667113966.937129, cwnd:122
1667113966.950623, cwnd:122
1667113966.964604, cwnd:122
1667113966.978231, cwnd:122
1667113966.991899, cwnd:122
1667113967.005458, cwnd:122
1667113967.019030, cwnd:123
1667113967.032678, cwnd:123
1667113967.046015, cwnd:123
1667113967.060493, cwnd:123
1667113967.074417, cwnd:123
1667113967.088340, cwnd:123
1667113967.102709, cwnd:123
1667113967.120176, cwnd:123
1667113967.133815, cwnd:123
1667113967.147443, cwnd:123
1667113967.163208, cwnd:123
1667113967.177355, cwnd:124
1667113967.192653, cwnd:124
1667113967.209624, cwnd:124
1667113967.224414, cwnd:124
1667113967.238183, cwnd:124
1667113967.252233, cwnd:124
1667113967.265946, cwnd:124
1667113967.280071, cwnd:124
1667113967.293656, cwnd:124
1667113967.307473, cwnd:124
1667113967.322340, cwnd:125
1667113967.336492, cwnd:125
1667113967.351120, cwnd:125
1667113967.364953, cwnd:125
