1667114250.729453, lastsnd:7132340
1667114250.756981, lastsnd:7132360
1667114250.773222, lastsnd:7132372
1667114250.786878, cwnd:10
1667114250.800825, cwnd:18
1667114250.814017, cwnd:20
1667114250.827998, cwnd:32
1667114250.841766, cwnd:44
1667114250.855241, cwnd:56
1667114250.868913, cwnd:66
1667114250.882543, cwnd:78
1667114250.896289, cwnd:88
1667114250.910517, cwnd:102
1667114250.924545, cwnd:114
1667114250.938701, cwnd:126
1667114250.952928, cwnd:138
1667114250.968407, cwnd:150
1667114250.982650, cwnd:162
1667114250.996759, cwnd:174
1667114251.011198, cwnd:186
1667114251.025564, cwnd:195
1667114251.039789, cwnd:210
1667114251.053805, cwnd:219
1667114251.067914, cwnd:231
1667114251.082994, cwnd:243
1667114251.096611, cwnd:255
1667114251.111122, cwnd:267
1667114251.125543, cwnd:279
1667114251.140428, cwnd:291
1667114251.154624, cwnd:303
1667114251.168774, cwnd:315
1667114251.182291, cwnd:324
1667114251.195902, cwnd:314
1667114251.210693, cwnd:285
1667114251.227040, cwnd:267
1667114251.244701, cwnd:245
1667114251.259554, cwnd:227
1667114251.273808, cwnd:209
1667114251.287813, cwnd:191
1667114251.301853, cwnd:173
1667114251.317498, cwnd:160
1667114251.331279, cwnd:148
1667114251.344343, cwnd:136
1667114251.358423, cwnd:124
1667114251.371717, cwnd:112
1667114251.384911, cwnd:163
1667114251.398215, cwnd:163
1667114251.411969, cwnd:163
1667114251.425941, cwnd:163
1667114251.440219, cwnd:163
1667114251.454361, cwnd:160
1667114251.468082, cwnd:154
1667114251.481708, cwnd:149
1667114251.495288, cwnd:147
1667114251.508944, cwnd:95
1667114251.522503, cwnd:95
1667114251.536140, cwnd:95
1667114251.549953, cwnd:95
1667114251.563491, cwnd:94
1667114251.577308, cwnd:95
1667114251.591352, cwnd:95
1667114251.605346, cwnd:101
1667114251.619323, cwnd:109
1667114251.632921, cwnd:117
1667114251.646925, cwnd:116
1667114251.661162, cwnd:116
1667114251.675193, cwnd:100
1667114251.689699, cwnd:98
1667114251.703975, cwnd:95
1667114251.718396, cwnd:93
1667114251.732313, cwnd:89
1667114251.745921, cwnd:84
1667114251.759608, cwnd:81
1667114251.774475, cwnd:81
1667114251.788194, cwnd:78
1667114251.802144, cwnd:74
1667114251.816360, cwnd:71
1667114251.830821, cwnd:71
1667114251.845015, cwnd:71
1667114251.860436, cwnd:71
1667114251.874734, cwnd:78
1667114251.888547, cwnd:79
1667114251.902021, cwnd:81
1667114251.916120, cwnd:74
1667114251.930585, cwnd:68
1667114251.944584, cwnd:62
1667114251.959401, cwnd:52
1667114251.974035, cwnd:46
1667114251.988466, cwnd:40
1667114252.002423, cwnd:40
1667114252.016070, cwnd:40
1667114252.029865, cwnd:40
1667114252.043245, cwnd:40
1667114252.056958, cwnd:40
1667114252.070909, cwnd:40
1667114252.084799, cwnd:41
1667114252.099148, cwnd:41
1667114252.113039, cwnd:41
1667114252.127320, cwnd:41
1667114252.141523, cwnd:42
1667114252.155205, cwnd:42
1667114252.168844, cwnd:42
1667114252.182316, cwnd:42
1667114252.195895, cwnd:43
1667114252.209739, cwnd:43
1667114252.223356, cwnd:43
1667114252.237105, cwnd:44
1667114252.250880, cwnd:44
1667114252.264738, cwnd:44
1667114252.279609, cwnd:44
1667114252.294253, cwnd:45
1667114252.309374, cwnd:45
1667114252.323527, cwnd:45
1667114252.337405, cwnd:45
1667114252.351609, cwnd:46
1667114252.365675, cwnd:46
1667114252.380298, cwnd:46
1667114252.394267, cwnd:46
1667114252.408388, cwnd:47
1667114252.422224, cwnd:47
1667114252.435881, cwnd:47
1667114252.449699, cwnd:47
1667114252.463199, cwnd:48
1667114252.477480, cwnd:48
1667114252.493133, cwnd:48
1667114252.507487, cwnd:48
1667114252.521661, cwnd:49
1667114252.536006, cwnd:49
1667114252.551575, cwnd:49
1667114252.564653, cwnd:49
1667114252.577936, cwnd:50
1667114252.591141, cwnd:50
1667114252.604309, cwnd:50
1667114252.617485, cwnd:50
1667114252.631396, cwnd:50
1667114252.645063, cwnd:51
1667114252.658810, cwnd:51
1667114252.672270, cwnd:51
1667114252.685901, cwnd:51
1667114252.699564, cwnd:52
1667114252.713105, cwnd:52
1667114252.726694, cwnd:52
1667114252.741139, cwnd:52
1667114252.755397, cwnd:52
1667114252.770118, cwnd:53
1667114252.784267, cwnd:53
1667114252.798502, cwnd:53
1667114252.813099, cwnd:53
1667114252.828041, cwnd:54
1667114252.842011, cwnd:54
1667114252.855098, cwnd:54
1667114252.868138, cwnd:54
