1667114254.910827, 33
1667114254.924478, 34
1667114254.938577, 34
1667114254.953635, 35
1667114254.967299, 35
1667114254.981429, 34
1667114254.995513, 35
1667114255.010150, 35
1667114255.023724, 33
1667114255.038334, 35
1667114255.052498, 34
1667114255.067523, 35
1667114255.080725, 34
1667114255.095008, 34
1667114255.109428, 35
1667114255.123998, 36
1667114255.137587, 35
1667114255.151248, 35
1667114255.165838, 36
1667114255.180445, 36
1667114255.195050, 35
1667114255.209616, 35
1667114255.223274, 36
1667114255.236942, 35
1667114255.250123, 35
1667114255.262222, 36
1667114255.273913, 36
1667114255.285532, 35
1667114255.297286, 35
1667114255.308913, 35
1667114255.320647, 35
1667114255.332799, 37
1667114255.346899, 37
1667114255.360524, 37
1667114255.374131, 37
1667114255.388771, 37
1667114255.402937, 37
1667114255.417478, 37
1667114255.432074, 36
1667114255.445701, 36
1667114255.461263, 36
1667114255.478299, 37
1667114255.492871, 37
1667114255.507949, 37
1667114255.521572, 37
1667114255.535647, 38
1667114255.550244, 38
1667114255.563873, 38
1667114255.577496, 38
1667114255.592128, 37
1667114255.604861, 37
1667114255.616841, 37
1667114255.628720, 37
1667114255.640810, 37
1667114255.652517, 37
1667114255.664063, 38
1667114255.675715, 38
1667114255.688998, 38
1667114255.701191, 38
1667114255.714666, 37
1667114255.729337, 37
1667114255.742980, 38
1667114255.757567, 38
1667114255.771682, 38
1667114255.785768, 39
1667114255.799427, 38
1667114255.813527, 38
1667114255.827616, 39
1667114255.842240, 38
1667114255.855721, 39
1667114255.870009, 39
1667114255.884115, 39
1667114255.898240, 39
1667114255.912320, 38
1667114255.924978, 38
1667114255.936816, 39
1667114255.948575, 40
1667114255.960597, 40
1667114255.972531, 39
1667114255.984220, 40
1667114255.997963, 41
1667114256.010486, 41
1667114256.024112, 40
1667114256.037766, 40
1667114256.051357, 40
1667114256.064570, 39
1667114256.079619, 40
1667114256.093207, 41
1667114256.106852, 41
1667114256.121466, 40
1667114256.135583, 40
1667114256.149663, 41
1667114256.163298, 41
1667114256.177666, 40
1667114256.192043, 41
1667114256.206111, 41
1667114256.219766, 41
1667114256.234408, 40
1667114256.247994, 41
1667114256.262599, 40
1667114256.276234, 40
1667114256.290844, 40
1667114256.305426, 41
1667114256.319063, 41
1667114256.333640, 40
1667114256.348225, 40
1667114256.361859, 41
1667114256.376478, 41
1667114256.390075, 40
1667114256.403689, 41
1667114256.418348, 42
1667114256.431944, 41
1667114256.445568, 42
1667114256.458775, 42
1667114256.472374, 42
1667114256.486435, 42
1667114256.501051, 42
1667114256.513769, 43
1667114256.526446, 44
1667114256.538744, 43
1667114256.550873, 43
1667114256.563251, 42
1667114256.575011, 43
1667114256.588660, 43
1667114256.602291, 42
1667114256.614947, 42
1667114256.627695, 41
1667114256.640313, 42
1667114256.652063, 42
1667114256.663715, 43
1667114256.675397, 42
1667114256.687204, 42
1667114256.699148, 42
1667114256.711249, 43
1667114256.724498, 42
1667114256.738503, 42
1667114256.751693, 43
1667114256.765792, 43
1667114256.779394, 43
1667114256.793034, 42
1667114256.806689, 42
1667114256.821263, 42
1667114256.835905, 42
1667114256.850469, 42
1667114256.866025, 44
1667114256.879698, 44
1667114256.894368, 43
1667114256.907413, 43
1667114256.921515, 43
1667114256.935143, 44
1667114256.948513, 43
1667114256.962403, 43
1667114256.975551, 43
1667114256.989628, 45
1667114257.004814, 44
1667114257.016939, 44
1667114257.031504, 44
1667114257.044228, 44
1667114257.056074, 44
1667114257.068527, 45
1667114257.080162, 45
1667114257.091911, 44
1667114257.103500, 44
1667114257.115429, 44
1667114257.129106, 45
1667114257.141461, 44
1667114257.155081, 45
1667114257.168761, 44
1667114257.182340, 45
1667114257.196021, 45
1667114257.209632, 44
1667114257.223240, 45
1667114257.236512, 45
1667114257.251850, 45
1667114257.265709, 45
1667114257.277969, 45
1667114257.289997, 45
1667114257.301679, 45
1667114257.313823, 45
1667114257.326511, 46
1667114257.341162, 47
1667114257.353754, 46
1667114257.366941, 46
1667114257.381035, 46
1667114257.395113, 47
1667114257.410200, 47
1667114257.423821, 47
1667114257.437455, 46
1667114257.451037, 47
1667114257.464755, 47
1667114257.479063, 46
1667114257.493878, 47
1667114257.509509, 48
1667114257.523602, 48
1667114257.537536, 47
1667114257.552275, 47
1667114257.565907, 47
1667114257.581174, 46
1667114257.596164, 47
1667114257.612642, 45
1667114257.626824, 45
1667114257.640857, 45
1667114257.654475, 47
1667114257.668096, 46
1667114257.682791, 47
1667114257.698057, 47
1667114257.712857, 47
1667114257.727543, 47
1667114257.742083, 47
1667114257.756723, 47
1667114257.771821, 47
1667114257.786398, 46
1667114257.800451, 47
1667114257.815047, 48
1667114257.829663, 47
1667114257.844291, 48
1667114257.858858, 47
1667114257.872478, 47
1667114257.885991, 47
1667114257.900382, 48
1667114257.915318, 48
1667114257.930376, 47
1667114257.945532, 48
1667114257.961397, 48
1667114257.975565, 48
1667114257.990275, 48
1667114258.004877, 48
1667114258.020494, 48
1667114258.035657, 48
1667114258.050619, 47
1667114258.065297, 47
1667114258.080467, 49
1667114258.095728, 47
1667114258.110931, 49
1667114258.123722, 48
1667114258.136517, 48
1667114258.148409, 49
1667114258.160334, 49
1667114258.172268, 48
1667114258.184350, 48
1667114258.198244, 48
1667114258.212143, 49
1667114258.224820, 48
1667114258.238443, 48
1667114258.252988, 49
1667114258.267631, 49
1667114258.282944, 49
1667114258.297393, 50
1667114258.312446, 49
1667114258.327589, 49
1667114258.342649, 49
1667114258.357244, 49
1667114258.371756, 48
1667114258.385925, 49
1667114258.400510, 49
1667114258.414630, 49
1667114258.429235, 49
1667114258.443326, 49
1667114258.458414, 49
1667114258.472537, 49
1667114258.485576, 49
1667114258.499793, 49
1667114258.513893, 49
1667114258.528545, 49
1667114258.542865, 49
1667114258.557317, 49
1667114258.573289, 50
1667114258.586872, 49
1667114258.602117, 48
1667114258.613963, 48
1667114258.628302, 50
1667114258.643385, 50
1667114258.658556, 49
1667114258.675463, 49
1667114258.689101, 48
1667114258.703210, 49
1667114258.715762, 49
1667114258.727845, 49
1667114258.739603, 48
1667114258.751416, 48
1667114258.763357, 49
1667114258.774990, 44
1667114258.788017, 38
1667114258.800057, 33
1667114258.814207, 28
1667114258.827320, 22
1667114258.839117, 20
1667114258.850853, 23
1667114258.862592, 22
1667114258.877056, 23
1667114258.891621, 22
1667114258.906154, 22
1667114258.923425, 22
1667114258.935317, 22
1667114258.950464, 22
1667114258.964595, 22
1667114258.981109, 22
1667114258.995676, 22
1667114259.010281, 22
1667114259.024905, 22
1667114259.040453, 23
1667114259.054085, 23
1667114259.067691, 24
1667114259.083598, 24
1667114259.097380, 24
1667114259.109544, 23
1667114259.123176, 24
1667114259.137551, 24
1667114259.151889, 24
1667114259.166003, 24
1667114259.180595, 24
1667114259.194752, 25
1667114259.209844, 24
1667114259.223746, 26
1667114259.238508, 25
1667114259.253594, 24
1667114259.268218, 24
1667114259.281829, 25
1667114259.296399, 26
1667114259.311603, 26
1667114259.325635, 26
1667114259.341219, 24
1667114259.354430, 25
1667114259.368432, 25
1667114259.383580, 26
1667114259.398185, 26
1667114259.412752, 26
1667114259.427406, 26
1667114259.441992, 27
1667114259.457071, 26
1667114259.472133, 27
1667114259.486218, 26
1667114259.499854, 27
1667114259.513449, 27
1667114259.528062, 26
1667114259.542643, 28
1667114259.557274, 27
1667114259.571400, 26
1667114259.584539, 27
1667114259.598547, 27
1667114259.612747, 27
1667114259.625731, 28
1667114259.638080, 27
1667114259.650102, 27
1667114259.662412, 28
1667114259.674189, 27
1667114259.686531, 27
1667114259.699995, 27
1667114259.712591, 28
1667114259.727703, 27
1667114259.743213, 27
1667114259.758278, 28
1667114259.773325, 28
1667114259.787990, 28
1667114259.801554, 28
1667114259.815704, 28
1667114259.830280, 28
1667114259.844561, 29
1667114259.859516, 28
1667114259.874573, 30
1667114259.888176, 28
1667114259.902290, 28
1667114259.916513, 28
1667114259.931647, 30
1667114259.945645, 29
1667114259.960221, 30
1667114259.974404, 30
1667114259.989446, 30
1667114260.003588, 29
1667114260.018629, 30
1667114260.032205, 31
1667114260.046405, 29
1667114260.060448, 30
1667114260.075051, 30
1667114260.089699, 31
1667114260.103289, 31
1667114260.117402, 30
1667114260.132484, 31
1667114260.146146, 31
1667114260.160726, 30
1667114260.175189, 31
1667114260.189547, 31
1667114260.204516, 32
1667114260.218014, 30
1667114260.231738, 31
1667114260.245894, 32
1667114260.259996, 32
1667114260.274584, 30
1667114260.289239, 31
1667114260.304785, 31
1667114260.318926, 32
1667114260.333462, 31
1667114260.347581, 32
1667114260.362201, 32
1667114260.376795, 32
1667114260.391373, 30
1667114260.408059, 32
1667114260.420604, 31
1667114260.434202, 31
1667114260.447813, 31
1667114260.461472, 32
1667114260.476058, 32
1667114260.490701, 32
1667114260.505249, 32
1667114260.519380, 33
1667114260.533985, 33
1667114260.549096, 31
1667114260.563642, 32
1667114260.577783, 34
1667114260.594128, 33
1667114260.606510, 32
1667114260.620096, 32
1667114260.633724, 33
1667114260.647905, 33
1667114260.662444, 33
1667114260.677522, 34
1667114260.691151, 33
1667114260.705730, 33
1667114260.719427, 33
1667114260.733994, 33
1667114260.748591, 34
1667114260.763230, 33
1667114260.778850, 35
1667114260.796249, 34
1667114260.810603, 34
1667114260.825539, 33
1667114260.841051, 35
1667114260.854730, 35
1667114260.869293, 34
1667114260.884443, 34
1667114260.898467, 34
1667114260.913077, 35
1667114260.926235, 34
1667114260.942084, 34
1667114260.954451, 35
1667114260.968129, 36
1667114260.982152, 35
1667114260.995811, 34
1667114261.009433, 36
1667114261.023551, 36
1667114261.037684, 35
1667114261.053307, 36
1667114261.066870, 35
1667114261.080493, 36
1667114261.096308, 35
1667114261.108720, 35
1667114261.122328, 35
1667114261.136510, 36
1667114261.152189, 36
1667114261.164143, 36
1667114261.178804, 37
1667114261.193374, 37
1667114261.206987, 36
1667114261.222321, 37
1667114261.234255, 37
1667114261.247882, 37
1667114261.262465, 37
1667114261.277086, 36
1667114261.291686, 37
1667114261.306247, 36
1667114261.320906, 36
1667114261.336548, 37
1667114261.351036, 37
1667114261.365622, 37
1667114261.380025, 38
1667114261.395820, 39
1667114261.409502, 38
1667114261.423067, 37
1667114261.436697, 38
1667114261.449841, 39
1667114261.463479, 39
1667114261.477589, 38
1667114261.492166, 37
1667114261.506807, 38
1667114261.518961, 37
1667114261.532580, 37
1667114261.545261, 38
1667114261.557218, 38
1667114261.569002, 38
1667114261.580738, 38
1667114261.592410, 38
1667114261.603961, 39
1667114261.615773, 39
1667114261.629444, 39
1667114261.643081, 39
1667114261.656169, 40
1667114261.670296, 39
1667114261.683925, 39
1667114261.697677, 37
1667114261.711148, 39
1667114261.724884, 38
1667114261.738949, 38
1667114261.752069, 38
1667114261.764510, 38
1667114261.776709, 40
1667114261.788322, 40
1667114261.800404, 39
1667114261.812510, 41
1667114261.824157, 41
1667114261.836877, 40
1667114261.849883, 40
1667114261.864015, 41
1667114261.878584, 40
1667114261.893215, 40
1667114261.905876, 39
1667114261.917608, 40
1667114261.929581, 39
1667114261.941337, 40
1667114261.953658, 39
1667114261.965443, 39
1667114261.978542, 40
1667114261.991011, 41
1667114262.004647, 40
1667114262.018723, 41
1667114262.032368, 41
1667114262.045969, 41
1667114262.059673, 41
1667114262.073253, 41
1667114262.086896, 42
1667114262.101455, 42
1667114262.117096, 42
1667114262.130706, 42
1667114262.144300, 40
1667114262.157900, 40
1667114262.173015, 40
1667114262.185130, 41
1667114262.198783, 41
1667114262.213359, 41
1667114262.227383, 40
1667114262.242570, 43
1667114262.256250, 42
1667114262.269889, 42
1667114262.283802, 42
1667114262.297092, 42
1667114262.308991, 42
1667114262.320940, 43
1667114262.332737, 42
1667114262.344845, 41
1667114262.356639, 41
1667114262.368474, 42
1667114262.381495, 43
1667114262.393455, 42
1667114262.407133, 41
1667114262.422673, 41
1667114262.437308, 43
1667114262.451831, 43
1667114262.465488, 43
1667114262.480075, 42
1667114262.494687, 43
1667114262.509271, 43
1667114262.522538, 43
1667114262.536569, 43
1667114262.551109, 44
1667114262.564773, 43
1667114262.579378, 43
1667114262.593920, 42
1667114262.608079, 42
1667114262.623152, 42
1667114262.636783, 42
1667114262.650391, 43
1667114262.664027, 41
1667114262.678149, 45
1667114262.693203, 44
1667114262.706827, 44
1667114262.721481, 44
1667114262.735677, 44
1667114262.750176, 44
1667114262.764265, 44
1667114262.778962, 43
1667114262.793468, 44
1667114262.807608, 44
1667114262.821700, 43
1667114262.836301, 44
1667114262.850486, 43
1667114262.864182, 44
1667114262.879115, 44
1667114262.893707, 45
1667114262.908979, 46
1667114262.924580, 46
1667114262.940464, 45
1667114262.954581, 46
1667114262.969699, 46
1667114262.983822, 44
1667114262.998830, 44
1667114263.012960, 45
1667114263.027056, 45
1667114263.041675, 44
1667114263.055259, 45
1667114263.068900, 44
1667114263.082520, 44
1667114263.096653, 45
1667114263.111708, 45
1667114263.127294, 45
1667114263.140934, 45
1667114263.154202, 46
1667114263.168201, 46
1667114263.182810, 47
1667114263.197422, 47
1667114263.212025, 46
1667114263.225608, 44
1667114263.240218, 46
1667114263.253834, 45
1667114263.267472, 45
1667114263.281607, 46
1667114263.295270, 45
1667114263.309801, 45
1667114263.323932, 46
1667114263.338300, 45
1667114263.354851, 46
1667114263.366716, 47
1667114263.381388, 47
1667114263.395487, 47
1667114263.410124, 48
1667114263.424687, 47
1667114263.438671, 46
1667114263.453859, 46
1667114263.468149, 46
1667114263.482576, 46
1667114263.497205, 45
1667114263.509896, 47
1667114263.521588, 46
1667114263.533438, 46
1667114263.545331, 47
1667114263.557144, 47
1667114263.569246, 46
1667114263.582362, 47
1667114263.594471, 48
1667114263.608651, 48
1667114263.623221, 47
1667114263.637306, 48
1667114263.651944, 48
1667114263.666513, 49
1667114263.681165, 49
1667114263.695702, 48
1667114263.709853, 47
1667114263.722992, 47
1667114263.737583, 48
1667114263.751722, 48
1667114263.765814, 47
1667114263.780414, 48
1667114263.795036, 47
1667114263.810567, 49
1667114263.824214, 48
1667114263.837821, 49
1667114263.851419, 48
1667114263.865039, 50
1667114263.879677, 48
1667114263.894392, 49
1667114263.909856, 49
1667114263.923453, 48
1667114263.937115, 48
1667114263.950699, 48
1667114263.965385, 49
1667114263.979942, 48
1667114263.994514, 48
1667114264.009104, 48
1667114264.023514, 48
1667114264.037339, 49
1667114264.051538, 49
1667114264.065568, 50
1667114264.080166, 50
1667114264.093800, 49
1667114264.106445, 48
1667114264.118052, 48
1667114264.130070, 49
1667114264.141621, 48
1667114264.153199, 47
1667114264.165078, 48
1667114264.178656, 49
1667114264.191125, 48
1667114264.204802, 49
1667114264.218356, 48
1667114264.231540, 47
1667114264.245646, 47
1667114264.258846, 47
1667114264.272910, 48
1667114264.287509, 47
1667114264.302086, 48
1667114264.316675, 47
1667114264.331264, 44
1667114264.345410, 37
1667114264.360493, 31
1667114264.375070, 25
1667114264.389696, 21
1667114264.404990, 22
1667114264.417873, 21
1667114264.431079, 21
1667114264.445152, 22
1667114264.458797, 22
1667114264.473347, 23
1667114264.487016, 23
1667114264.501614, 23
1667114264.516210, 23
1667114264.531767, 22
1667114264.545405, 22
1667114264.559028, 23
1667114264.572657, 22
1667114264.586336, 23
1667114264.599710, 22
1667114264.614520, 23
1667114264.628193, 23
1667114264.642724, 22
1667114264.657404, 24
1667114264.670982, 25
1667114264.683614, 25
1667114264.695417, 25
1667114264.707322, 24
1667114264.719166, 24
1667114264.731127, 24
1667114264.742699, 24
1667114264.755331, 23
1667114264.769189, 24
1667114264.781898, 24
1667114264.795070, 24
1667114264.810232, 24
1667114264.823741, 25
1667114264.837401, 27
1667114264.852031, 26
1667114264.866628, 25
1667114264.882173, 25
1667114264.895432, 25
1667114264.909926, 24
1667114264.924985, 25
1667114264.939603, 25
1667114264.954185, 25
1667114264.967710, 24
1667114264.981922, 26
1667114264.995576, 27
1667114265.010635, 27
1667114265.024362, 27
1667114265.040241, 26
1667114265.053659, 27
1667114265.066566, 26
1667114265.078719, 26
1667114265.090984, 26
1667114265.102852, 26
1667114265.114767, 26
1667114265.127432, 26
1667114265.142717, 26
1667114265.156364, 27
1667114265.169299, 28
1667114265.182885, 28
1667114265.196572, 28
1667114265.211124, 29
1667114265.226723, 28
1667114265.240000, 27
1667114265.254069, 28
1667114265.268639, 27
1667114265.283700, 27
1667114265.297325, 26
1667114265.311896, 27
1667114265.325520, 28
1667114265.340603, 28
1667114265.354234, 27
1667114265.368356, 28
1667114265.382422, 30
1667114265.395583, 29
1667114265.409234, 29
1667114265.423304, 29
1667114265.436961, 29
1667114265.450555, 28
1667114265.464189, 29
1667114265.478350, 29
1667114265.492792, 29
1667114265.506003, 30
1667114265.518310, 29
1667114265.530460, 29
1667114265.542212, 30
1667114265.554718, 31
1667114265.566316, 31
1667114265.577884, 31
1667114265.590349, 31
1667114265.602394, 31
1667114265.615995, 30
1667114265.629652, 29
1667114265.643747, 29
1667114265.658377, 30
1667114265.674113, 30
1667114265.685937, 29
1667114265.699755, 30
1667114265.714316, 30
1667114265.729971, 30
1667114265.744839, 31
1667114265.757205, 32
1667114265.771296, 30
1667114265.785368, 31
1667114265.799043, 31
1667114265.812662, 31
1667114265.826071, 31
1667114265.840924, 31
1667114265.855460, 31
1667114265.869575, 32
1667114265.883668, 30
1667114265.898283, 31
1667114265.912884, 32
1667114265.927477, 32
1667114265.941152, 31
1667114265.955701, 32
1667114265.969830, 33
1667114265.983976, 33
1667114265.998043, 33
1667114266.013139, 31
1667114266.027252, 32
1667114266.041840, 32
1667114266.055949, 32
1667114266.070544, 31
1667114266.084177, 32
1667114266.099176, 32
1667114266.114247, 33
1667114266.130892, 34
1667114266.145487, 33
1667114266.160106, 33
1667114266.174201, 33
1667114266.188320, 35
1667114266.200869, 35
1667114266.213006, 33
1667114266.224941, 33
1667114266.236662, 33
1667114266.248705, 34
1667114266.260385, 33
1667114266.272389, 32
1667114266.284703, 34
1667114266.297987, 33
1667114266.311935, 34
1667114266.326088, 34
1667114266.340122, 34
1667114266.354734, 34
1667114266.368385, 34
1667114266.381979, 35
1667114266.395604, 35
1667114266.409781, 35
1667114266.424395, 35
1667114266.438436, 34
1667114266.455639, 34
1667114266.467662, 34
1667114266.482255, 33
1667114266.495895, 33
1667114266.510469, 34
1667114266.525114, 35
1667114266.540647, 35
1667114266.555288, 36
1667114266.566929, 36
1667114266.581551, 37
1667114266.595669, 35
1667114266.609827, 34
1667114266.624368, 35
1667114266.639660, 36
1667114266.655476, 35
1667114266.669139, 36
1667114266.682762, 35
1667114266.696375, 36
1667114266.709725, 34
1667114266.723631, 37
1667114266.737810, 36
1667114266.754507, 37
1667114266.766401, 37
1667114266.782035, 38
1667114266.795658, 37
1667114266.809825, 36
1667114266.823906, 36
1667114266.837517, 37
1667114266.851129, 36
1667114266.864775, 36
1667114266.878406, 35
1667114266.893663, 36
1667114266.906135, 36
1667114266.919261, 36
1667114266.933871, 36
1667114266.947946, 37
1667114266.960821, 38
1667114266.972679, 39
1667114266.984439, 39
1667114266.997162, 39
1667114267.008974, 38
1667114267.020767, 37
1667114267.033205, 37
1667114267.045342, 38
1667114267.059947, 37
1667114267.075069, 37
1667114267.087644, 37
1667114267.101268, 38
1667114267.114897, 37
1667114267.129490, 39
1667114267.142962, 38
1667114267.158697, 38
1667114267.174335, 38
1667114267.189847, 39
1667114267.204018, 39
1667114267.217144, 40
1667114267.230728, 38
1667114267.245324, 39
1667114267.258966, 38
1667114267.273565, 39
1667114267.288178, 39
1667114267.302739, 38
1667114267.317355, 39
1667114267.331931, 39
1667114267.347493, 40
1667114267.361158, 39
1667114267.374764, 39
1667114267.389386, 39
1667114267.402808, 41
1667114267.416615, 40
1667114267.431189, 39
1667114267.444972, 39
1667114267.459954, 39
1667114267.474042, 39
1667114267.488695, 39
1667114267.503279, 40
1667114267.517852, 38
1667114267.532425, 40
1667114267.545136, 40
1667114267.557923, 41
1667114267.569699, 41
1667114267.581507, 41
1667114267.593260, 41
1667114267.605492, 41
1667114267.619431, 42
1667114267.631695, 41
1667114267.645351, 41
1667114267.658861, 40
1667114267.673541, 40
1667114267.687209, 39
1667114267.700834, 41
1667114267.714426, 40
1667114267.728068, 40
1667114267.741719, 40
1667114267.755927, 41
1667114267.771881, 41
1667114267.785483, 42
1667114267.799175, 41
1667114267.812734, 42
1667114267.826374, 42
1667114267.839999, 42
1667114267.853625, 42
1667114267.867240, 41
1667114267.880869, 42
1667114267.894520, 41
1667114267.909092, 41
1667114267.924189, 42
1667114267.937838, 42
1667114267.952473, 41
1667114267.967520, 42
1667114267.981628, 43
1667114267.995383, 42
1667114268.009856, 42
1667114268.023734, 42
1667114268.038101, 42
1667114268.054630, 43
1667114268.072386, 42
1667114268.084318, 42
1667114268.098927, 43
1667114268.112520, 42
1667114268.126152, 42
1667114268.140783, 42
1667114268.154885, 43
1667114268.169961, 42
1667114268.184054, 43
1667114268.198171, 42
1667114268.210913, 44
1667114268.223487, 43
1667114268.235662, 44
1667114268.247973, 44
1667114268.261042, 44
1667114268.273131, 44
1667114268.286815, 44
1667114268.301344, 43
